"pseudoid","term","sbjct_cd","catalog_nbr","class_section_cd","crse_ld","grade_cd","grade_basis_cd","grade_basis_ld","taken_unit","grade_pts","buffett_class","nba_program_id","course_descript","course_sect","term_course_sect","term_course","gr_course","race","gender","actcomp","hsgpa","efc","pared","cohort","t1sesa7scale","t1seaa7scale","t1matcamp7scale","t1sobcamp7scale","t1matlc7scale","t1valid7scale","t1apac4scale","t1apilc5scale","t1spilc5scale","t1engsac5scale","t1fcrlc5scale","t1fncrlc5scale","t1felc5scale","t1resiliency4scale","t1sob7scale","firstgen","sem1_cume_gpa","sem2_cume_gpa","sem3_cume_gpa","sem4_cume_gpa","sem5_cume_gpa","sem6_cume_gpa","sem7_cume_gpa","sem8_cume_gpa","sem1_term_attempted_credits_all","sem2_term_attempted_credits_all","sem3_term_attempted_credits_all","sem4_term_attempted_credits_all","sem5_term_attempted_credits_all","sem6_term_attempted_credits_all","sem8_term_attempted_credits_all","sem1_campus","sem2_campus","sem3_campus","sem4_campus","sem5_campus","sem6_campus","sem7_campus","sem8_campus","year1_persist","year2_persist","sem1_curr_pass_gpa_hrs","sem2_curr_pass_gpa_hrs","nvals","year1_creditsearned","act_cat","z_hsgpa","z_sem1_cume_gpa","z_year1_creditsearned"
1448,1158,"GEOL","1170","013","PHYSICAL GEOLOGY","B+","GRD","Graded",4,13.3199996948242,"Y","BUFFETT","GEOL-1170-013","GEOL-1170-013","1158-6134","1158-6134",3.32999992370605,3,1,16,2.69770002365112,0,"No. He or she never attended college.",2015,5.3710407239819,4.71739130434783,6.09821428571429,6.11037891268534,,,3.530120482,3.084729064,3.970970971,3.328305235,3.675572519,3.11741683,4.534013605,,6.847715736,1,3.02699995040894,2.76300001144409,2.55200004577637,2.41100001335144,2.2720000743866,2.20700001716614,,2.18600010871887,12,15,14,15,13,9,3,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,12,17,24,0,-2.13420150088362,-0.473050579735948,-0.253009232834153
1122,1158,"SOCI","101","001","INTRO TO SOCIOLOGY","A+","GRD","Graded",3,12,"Y","BUFFETT","SOCI-101-001","SOCI-101-001","1158-11749","1158-11749",4,3,1,29,3.75500011444092,7555,"No. He or she attended college but did not complete a degree.",2015,4.27420814479638,4.1583850931677,5.36607142857143,3.99011532125206,,,2.186199343,3.242364532,3.114114114,3.434782609,2.660305344,2.162426614,5,,4.553299492,1,4,4,3.96499991416931,3.9300000667572,3.93499994277954,3.94300007820129,,3.93400001525879,17,16,18,15,16,12,3,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,17,16,25,33,2,0.522753393128466,1.14167543112806,1.42858802249906
1269,1158,"PHIL","106","450","PHIL&CURRENT ISSUES","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","PHIL-106-450","PHIL-106-450","1158-10219","1158-10219",3.32999992370605,4,2,22,3.67899990081787,0,"Yes, an Associate's (2 year) degree.",2015,5.15927601809955,4.91770186335404,6.09821428571429,5.66556836902801,,,3.530120482,3.242364532,3.582582583,3.381543922,2.908396947,2.647749511,4.534013605,,5.715736041,1,3.66599988937378,3.70000004768372,3.65899991989136,3.61500000953674,3.6800000667572,3.73499989509583,,3.77999997138977,15,15,15,14,15,15,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,15,25,30,1,0.331767748380362,0.587391115843308,0.868055604054654
1388,1158,"ENGL","1200","008","AUTOBIO READING AND WRITING","A","GRD","Graded",3,12,"Y","BUFFETT","ENGL-1200-008","ENGL-1200-008","1158-4936","1158-4936",4,4,2,30,3.65400004386902,4032,"Yes, an Associate's (2 year) degree.",2015,6.07692307692308,6.90217391304348,6.70535714285714,5.3492586490939,,,4,4.842364532,4.291291291,4.009760426,3.43129771,3.11741683,4.534013605,,6.847715736,1,3.79999995231628,3.72499990463257,3.77900004386902,3.77300000190735,3.74699997901917,3.74499988555908,,3.78099989891052,15,13,13,12,12,15,0,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,15,13,15,28,2,0.268944059204058,0.809768686308608,0.494367325091718
1392,1161,"THEA","1010","002","INTRODUCTION TO THEATRE","A","GRD","Graded",3,12,"Y","BUFFETT","THEA-1010-002","THEA-1010-002","1161-12864","1161-12864",4,2,2,25,3.19000005722046,2857,"No. He or she attended college but did not complete a degree.",2015,,,,,,,,,,,,,,,,1,3.66700005531311,3.62599992752075,3.72099995613098,3.76900005340576,3.74200010299683,3.75500011444092,,3.75200009346008,12,12,13,12,12,12,15,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,12,12,19,24,2,-0.897070250344065,0.589050924553592,-0.253009232834153
1595,1158,"THEA","112G","007","INTRO TO THEATRE","A+","GRD","Graded",3,12,"Y","BUFFETT","THEA-112G-007","THEA-112G-007","1158-12876","1158-12876",4,3,1,27,3.89000010490417,0,"No. He or she never attended college.",2015,3.41085972850679,3.80900621118012,3.35267857142857,2.98187808896211,,,2.47864184,2.615763547,2.66966967,3.278615794,2.908396947,2.162426614,2.721088435,,3.487309645,1,3.1340000629425,3.11199998855591,3.11400008201599,3.1489999294281,2.67199993133545,2.35999989509583,,,15,15,17,9,10,10,,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,,1,1,15,15,11,30,2,0.862003231918319,-0.295480326840333,0.868055604054654
1594,1158,"ENGL","1200","004","AUTOBIO READING AND WRITING","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","ENGL-1200-004","ENGL-1200-004","1158-4932","1158-4932",2.67000007629395,1,1,12,3.70000004768372,0,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,3.22499990463257,3.51999998092651,2.97300004959106,3.06500005722046,2.81900000572205,2.91599988937378,,2.85199999809265,12,12,12,12,9,11,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,6,12,18,18,0,0.384540318321692,-0.144463056673483,-1.37407406972296
1017,1161,"ALEC","102","005","INTERPERSONAL SKILLS","A","GRD","Graded",3,12,"Y","BUFFETT","ALEC-102-005","ALEC-102-005","1161-564","1161-564",4,4,2,27,3.97499990463257,3456,"No. He or she never attended college.",2015,6.76651583710407,5.34627329192547,4.09375,5.66556836902801,,,3.530120482,4.326108374,4.7997998,3.910381544,3.43129771,2.334637965,3.465986395,,6.172588832,1,3.8659999370575,3.76600003242493,3.68099999427795,3.68899989128113,3.67499995231628,3.73399996757507,,3.7720000743866,16,15,14,14,16,16,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,15,22,30,2,1.07560449408193,0.919297860662763,0.868055604054654
1416,1161,"ENGL","1164","012","ENGLISH COMPOSITION II","C","GRD","Graded",3,6,"Y","BUFFETT","ENGL-1164-012","ENGL-1164-012","1161-4902","1161-4902",2,4,1,28,3.89580011367798,0,"No. He or she attended college but did not complete a degree.",2015,4.27420814479638,4.65683229813665,5.08035714285714,4.50411861614498,,,3.162102957,2.927093596,2.961961962,2.845607808,2.442748092,2.162426614,3.238095238,,4.553299492,1,3.53600001335144,2.80599999427795,2.75999999046326,2.73499989509583,2.73499989509583,,,,15,15,13,4,0,,,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,,1,1,12,6,17,18,2,0.876578433255301,0.371651988891988,-1.37407406972296
1332,1161,"COMM","101","001","COMM IN 21ST CENTURY","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","COMM-101-001","COMM-101-001","1161-3257","1161-3257",3.67000007629395,4,2,25,3.80699992179871,3984,"No. He or she attended college but did not complete a degree.",2015,4.46968325791855,4.20031055900621,4.77232142857143,3.99011532125206,,,2.833515882,3.407881773,3.582582583,3.278615794,2.660305344,2.334637965,3.238095238,,4.304568528,1,3.35999989509583,2.86800003051758,3.08699989318848,3.30800008773804,3.41599988937378,3.51600003242493,,3.62299990653992,13,16,10,16,15,16,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,12,16,23,28,2,0.653426930235377,0.079573926838523,0.494367325091718
1516,1161,"ALEC","102","005","INTERPERSONAL SKILLS","A+","GRD","Graded",3,12,"Y","BUFFETT","ALEC-102-005","ALEC-102-005","1161-564","1161-564",4,4,2,30,4.1428599357605,5913,"Yes, a Bachelor's (4 year) degree.",2015,4.36651583710407,4.43788819875776,5.67857142857143,3.77265238879736,,,2.47864184,2.927093596,3.266266266,3.676131322,2.442748092,1.649706458,3.465986395,,4.304568528,0,3.91700005531311,3.96399998664856,3.97900009155273,3.98499989509583,3.97699999809265,3.9779999256134,,,13,16,15,22,18,15,,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,,1,1,12,16,22,28,2,1.49743036461715,1.00393425666202,0.494367325091718
1450,1161,"PHIL","106","001","PHIL&CURRENT ISSUES","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","PHIL-106-001","PHIL-106-001","1161-10193","1161-10193",3.32999992370605,2,2,20,3.5699999332428,8322,"Yes, a Bachelor's (4 year) degree.",2015,4.70316742081448,5.24378881987578,4.09375,4.50411861614498,,,2.47864184,3.242364532,2.385385385,3.07985803,2.660305344,1.954990215,3.238095238,,4.553299492,0,3.08999991416931,2.97699999809265,2.93300008773804,2.9779999256134,2.89100003242493,3.03900003433228,,3.28099989891052,16,14,17,18,10,15,15,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,13,25,28,1,0.057854977712373,-0.368500040185489,0.494367325091718
1549,1158,"PSYC","181","012","INTRO TO PSYCHOLOGY","C","GRD","Graded",4,8,"Y","BUFFETT","PSYC-181-012","PSYC-181-012","1158-11029","1158-11029",2,1,2,19,3.08800005912781,0,"Yes, an Associate's (2 year) degree.",2015,3.87782805429864,4.24689440993789,5.08035714285714,3.99011532125206,,,3.162102957,3.084729064,3.582582583,3.491570541,4.805343511,3.277886497,3.945578231,,5.385786802,1,2.40000009536743,2.53600001335144,2.19000005722046,1.80400002002716,1.71700000762939,,,,15,13,14,12,11,,,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,,,1,1,15,13,23,28,0,-1.15339236407722,-1.51357773610042,0.494367325091718
1476,1161,"PSYC","1010","003","INTRODUCTION TO PSYCHOLOGY I","C","GRD","Graded",3,6,"Y","BUFFETT","PSYC-1010-003","PSYC-1010-003","1161-10987","1161-10987",2,4,1,23,3.71000003814697,9296,"Yes, an Associate's (2 year) degree.",2015,,,,,,,,,,,,,,,,1,3.23099994659424,3.20900011062622,3.17700004577637,3.17499995231628,2.84299993515015,2.98799991607666,,3.06200003623962,15,12,12,12,8,15,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,15,12,23,27,1,0.409669913819577,-0.134505787066091,0.307523185610251
1246,1161,"BLST","2010","008","INTRODUCTION TO BLACK STUDIES","A","GRD","Graded",3,12,"Y","BUFFETT","BLST-2010-008","BLST-2010-008","1161-1806","1161-1806",4,4,2,24,3.35999989509583,8254,"Yes, a Bachelor's (4 year) degree.",2015,4.57828054298643,4.60093167701863,5.08035714285714,4.23228995057661,,,2.833515882,3.242364532,2.961961962,3.125998225,2.660305344,2.162426614,3.707482993,,4.553299492,0,3.57999992370605,3.53099989891052,3.48900008201599,3.52099990844727,3.37700009346008,3.17799997329712,,3.40300011634827,16,16,14,17,12,12,18,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,13,13,21,26,1,-0.469867126880024,0.444671306573566,0.120679046128783
1283,1161,"POLS","100","001","POWER & POL IN AMER","A+","GRD","Graded",3,12,"Y","BUFFETT","POLS-100-001","POLS-100-001","1161-10646","1161-10646",4,4,1,29,4,7440,"Yes, a Bachelor's (4 year) degree.",2015,6.07692307692308,5.45807453416149,6.09821428571429,6.11037891268534,,,4,4.326108374,4.291291291,4.559893523,4.805343511,3.11741683,5,,6.847715736,0,4,4,4,4,3.97300004959106,3.93099999427795,,3.8529999256134,14,15,16,13,12,12,13,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,14,15,25,29,2,1.13842878239505,1.14167543112806,0.681211464573186
1275,1161,"PHIL","106","001","PHIL&CURRENT ISSUES","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","PHIL-106-001","PHIL-106-001","1161-10193","1161-10193",3.32999992370605,4,1,28,3.98000001907349,8659,"Yes, an Associate's (2 year) degree.",2015,4.83348416289593,4.71739130434783,5.08035714285714,6.76771004942339,,,4,3.242364532,2.813813814,3.278615794,2.908396947,2.647749511,4.534013605,,6.847715736,1,3.66700005531311,3.55900001525879,3.38899993896484,3.16599988937378,3.20199990272522,3.25799989700317,,3.26600003242493,13,15,14,14,13,13,7,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,13,15,25,28,2,1.08816959139928,0.589050924553592,0.494367325091718
1519,1158,"METR","140","002","SEVER&UNUSAL WEATHER","A","GRD","Graded",3,12,"Y","BUFFETT","METR-140-002","METR-140-002","1158-8361","1158-8361",4,4,2,26,3.88499999046326,1832,"Yes, a Bachelor's (4 year) degree.",2015,6.07692307692308,5.34627329192547,6.70535714285714,5.3492586490939,,,3.530120482,4.842364532,4.291291291,4.009760426,4.290076336,4.381604697,5,,6.172588832,0,4,4,3.94899988174438,3.90799999237061,3.82800006866455,3.82500004768372,,3.80800008773804,15,17,14,16,12,16,14,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,14,14,15,28,2,0.849438134600969,1.14167543112806,0.494367325091718
1350,1158,"CMST","1110","011","PUBLIC SPEAKING FUNDS","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","CMST-1110-011","CMST-1110-011","1158-3058","1158-3058",3.67000007629395,1,2,22,3.20000004768372,2280,"No. He or she attended college but did not complete a degree.",2015,,,,,,,,,,,,,,,,1,3.66700005531311,3.51799988746643,3.24600005149841,3.34999990463257,3.3989999294281,3.40100002288818,,3.47000002861023,12,15,13,12,13,12,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,12,15,20,27,1,-0.87194065484618,0.589050924553592,0.307523185610251
1253,1158,"SOC","1010","005","INTRODUCTORY SOCIOLOGY","C+","GRD","Graded",3,6.98999977111816,"Y","BUFFETT","SOC-1010-005","SOC-1010-005","1158-11641","1158-11641",2.32999992370605,4,1,19,3.11999988555908,0,"No. He or she attended college but did not complete a degree.",2015,,,,,,,,,,,,,,,,1,2.70700001716614,3.01500010490417,2.81200003623962,2.70700001716614,2.38000011444092,,,,13,14,16,12,9,,,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,,,1,1,8,11,24,19,0,-1.07297801796608,-1.00410113404893,-1.18722993024149
1212,1158,"SOC","1010","005","INTRODUCTORY SOCIOLOGY","A","GRD","Graded",3,12,"Y","BUFFETT","SOC-1010-005","SOC-1010-005","1158-11641","1158-11641",4,4,2,24,3.21000003814697,1428,"No. He or she attended college but did not complete a degree.",2015,5.64796380090498,5.97049689440994,6.70535714285714,5.66556836902801,,,4,1.626600985,2.225225225,3.747116238,2.236641221,2.162426614,3.238095238,,3.304568528,1,3.27600002288818,3.18099999427795,3.00799989700317,3.09400010108948,3.04399991035461,3.09800004959106,,3.04299998283386,10,12,11,14,13,9,11,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",,"NEUNO",1,1,10,12,24,22,1,-0.846811059348296,-0.0598266606742296,-0.626697511797088
1312,1161,"MATH","1310","008","INTERMEDIATE ALGEBRA","C+","GRD","Graded",3,6.98999977111816,"Y","BUFFETT","MATH-1310-008","MATH-1310-008","1161-7959","1161-7959",2.32999992370605,5,2,17,3.45000004768372,0,"No. He or she never attended college.",2015,3.80723981900452,3.95807453416149,4.09375,3.37726523887974,,,2.186199343,3.084729064,3.266266266,3.278615794,2.908396947,2.804305284,2.867346939,,4.304568528,1,3.16700005531311,2.79200005531311,2.62100005149841,2.55900001525879,2.45300006866455,2.57200002670288,,2.43300008773804,12,12,14,12,13,10,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,12,12,22,24,0,-0.243700168262244,-0.240715739663256,-0.253009232834153
1007,1161,"ENGL","151","052","WRITING AND ARGUMENT","A","GRD","Graded",3,12,"Y","BUFFETT","ENGL-151-052","ENGL-151-052","1161-5031","1161-5031",4,4,1,29,3.53999996185303,8855,"Yes, a Bachelor's (4 year) degree.",2015,6.76651583710407,4.71739130434783,5.36607142857143,6.11037891268534,,,3.530120482,3.762561576,2.961961962,3.225377107,2.908396947,3.277886497,4.200680272,,6.172588832,0,3.10999989509583,2.83200001716614,2.96600008010864,2.91700005531311,2.97399997711182,3.07800006866455,,3.15199995040894,15,15,14,13,13,15,18,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,13,19,28,2,-0.0175338087812813,-0.335309405269901,0.494367325091718
1548,1158,"MATH","106","750","CALCULUS I","A-","GRD","Graded",5,18.3500003814697,"Y","BUFFETT","MATH-106-750","MATH-106-750","1158-7868","1158-7868",3.67000007629395,2,1,24,3.25,2665,"Yes, an Associate's (2 year) degree.",2015,4.70316742081448,4.43788819875776,5.67857142857143,4.50411861614498,,,3.162102957,3.991133005,3.582582583,2.426796806,3.43129771,2.162426614,3.945578231,,6.847715736,1,2.71000003814697,2.59500002861023,2.63100004196167,2.68899989128113,2.83599996566772,2.76500010490417,,3.01900005340576,16,12,14,15,12,12,15,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,16,12,32,28,1,-0.746292677356757,-0.999122499245233,0.494367325091718
1582,1158,"ANTH","110","003","INTRO TO ANTHRO","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","ANTH-110-003","ANTH-110-003","1158-656","1158-656",3.67000007629395,1,1,26,2.88000011444092,3188,"Yes, a Bachelor's (4 year) degree.",2015,6.07692307692308,5.97049689440994,4.42857142857143,6.76771004942339,,,4,3.991133005,3.970970971,3.07985803,3.175572519,2.804305284,3.707482993,,6.847715736,0,2.79800009727478,2.64100003242493,2.69300007820129,2.61299991607666,2.65499997138977,2.73799991607666,,2.84899997711182,15,13,14,16,13,13,16,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,"NEUNL",1,1,15,13,19,28,2,-1.67608830991531,-0.8530834682185,0.494367325091718
1380,1158,"ENGL","1200","005","AUTOBIO READING AND WRITING","A","GRD","Graded",3,12,"Y","BUFFETT","ENGL-1200-005","ENGL-1200-005","1158-4933","1158-4933",4,1,1,18,3.70000004768372,0,"No. He or she never attended college.",2015,,,,,,,,,,,,,,,,1,3.61100006103516,3.50999999046326,,,,,,,15,12,,,,,,"NEUNO","NEUNO",,,,,,,0,0,15,12,17,27,0,0.384540318321692,0.496117067657231,0.307523185610251
1147,1161,"ENGL","151","052","WRITING AND ARGUMENT","A+","GRD","Graded",3,12,"Y","BUFFETT","ENGL-151-052","ENGL-151-052","1161-5031","1161-5031",4,4,2,23,3.83999991416931,20,"Yes, an Associate's (2 year) degree.",2015,,,,,,,,,,,,,,,,1,4,3.88000011444092,3.79900002479553,3.85599994659424,3.84999990463257,3.75200009346008,,,14,12,15,16,15,13,,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNL","NEUNL",,,1,1,13,12,19,25,1,0.736354655292079,1.14167543112806,-0.066165093352685
1532,1158,"FSID","188","03","GS Portal","A","GRD","Traditional Grades",3,12,"Y","BUFFETT","FSID-188-03","FSID-188-03","1158-5856","1158-5856",4,4,2,26,4,8460,"Yes, a Bachelor's (4 year) degree.",2015,5.64796380090498,4.38664596273292,5.67857142857143,5.3492586490939,,,3.162102957,3.991133005,4.291291291,3.225377107,3.43129771,2.960861057,4.534013605,,6.172588832,0,4,3.96399998664856,3.95300006866455,3.96499991416931,3.97300004959106,3.9760000705719,,3.9539999961853,14,15,15,14.5,14,12.5,13,"NEUNK","NEUNK","NEUNK","NEUNK","NEUNK","NEUNK",,"NEUNK",1,1,13,15,21,28,2,1.13842878239505,1.14167543112806,0.494367325091718
1536,1161,"POLS","100","001","POWER & POL IN AMER","C-","GRD","Graded",3,5.01000022888184,"Y","BUFFETT","POLS-100-001","POLS-100-001","1161-10646","1161-10646",1.67000007629395,1,1,18,3.06820011138916,0,"No. He or she never attended college.",2015,4.83348416289593,4.91770186335404,4.09375,3.99011532125206,,,1.982475356,2.927093596,2.961961962,2.891748004,3.175572519,2.960861057,3.238095238,,3.304568528,1,1.00100004673004,1.48000001907349,1.0809999704361,,,,,,13,15,13,,,,,"NEUNL","NEUNL","NEUNL",,,,,,1,0,7,15,25,22,0,-1.20314887928387,-3.83526494329453,-0.626697511797088
1188,1161,"LIFE","121L","116","FUND BIOLOGY LAB II","F","GRD","Graded",1,0,"Y","BUFFETT","LIFE-121L-116","LIFE-121L-116","1161-7626","1161-7626",0,3,1,20,2.99000000953674,0,"No. He or she never attended college.",2015,4.46968325791855,4.24689440993789,5.67857142857143,5.3492586490939,,,3.530120482,3.242364532,3.970970971,3.491570541,3.938931298,4.381604697,5,,6.847715736,1,2.38499999046326,1.38699996471405,1.38699996471405,,,,,,14,13,0,,,,,"NEUNL","NEUNL","NEUNL",,,,,,1,0,13,4,14,17,1,-1.39966275943858,-1.5384709101189,-1.56091820920443
1077,1161,"ENGL","150","025","WRITING AND INQUIRY","A-","GRD","Graded",3,11.0100002288818,"Y","BUFFETT","ENGL-150-025","ENGL-150-025","1161-4954","1161-4954",3.67000007629395,4,1,28,2.50999999046326,2073,"No. He or she attended college but did not complete a degree.",2015,4.83348416289593,4.65683229813665,4.77232142857143,4.78583196046128,,,3.162102957,3.407881773,2.961961962,3.434782609,2.908396947,2.334637965,3.238095238,,4.553299492,1,3.32999992370605,2.94300007820129,3.0090000629425,3.00600004196167,2.10999989509583,2.90400004386902,,2.8659999370575,16,13,13,13,12,12,12,"NEUNL","NEUNL","NEUNL","NEUNL","NEUNO","NEUNO","NEUNO","NEUNO",1,1,6,12,20,18,2,-2.60588454161068,0.0297879744651415,-1.37407406972296
1226,1161,"PHIL","106","001","PHIL&CURRENT ISSUES","B","GRD","Graded",3,9,"Y","BUFFETT","PHIL-106-001","PHIL-106-001","1161-10193","1161-10193",3,4,2,21,3.21199989318848,2187,"No. He or she attended college but did not complete a degree.",2015,2.42805429864253,4.07453416149068,1.63392857142857,1.8006589785832,,,3.530120482,1.137931034,1.244244244,2.426796806,1.229007634,1.168297456,1,,2.908629442,1,3.5,3.13499999046326,2.66599988937378,3.30699992179871,3.31599998474121,3.32100009918213,,3.33800005912781,12,14,9,16,15,12,15,"NEUNL","NEUNL","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,12,10,25,22,1,-0.841785499730809,0.311908766911215,-0.626697511797088
1312,1161,"THEA","1010","002","INTRODUCTION TO THEATRE","B-","GRD","Graded",3,8.01000022888184,"Y","BUFFETT","THEA-1010-002","THEA-1010-002","1161-12864","1161-12864",2.67000007629395,5,2,17,3.45000004768372,0,"No. He or she never attended college.",2015,3.80723981900452,3.95807453416149,4.09375,3.37726523887974,,,2.186199343,3.084729064,3.266266266,3.278615794,2.908396947,2.804305284,2.867346939,,4.304568528,1,3.16700005531311,2.79200005531311,2.62100005149841,2.55900001525879,2.45300006866455,2.57200002670288,,2.43300008773804,12,12,14,12,13,10,12,"NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,12,12,19,24,0,-0.243700168262244,-0.240715739663256,-0.253009232834153
1313,1161,"CLAS","180","002","CLASSICAL MYTHOLOGY","D+","GRD","Graded",3,3.99000000953674,"Y","BUFFETT","CLAS-180-002","CLAS-180-002","1161-3023","1161-3023",1.33000004291534,3,1,19,3.59999990463257,0,"No. He or she never attended college.",2015,5.64796380090498,5.07142857142857,4.77232142857143,5.06260296540362,,,2.186199343,2.769458128,2.52952953,3.434782609,2.908396947,3.11741683,3.945578231,,5.385786802,1,2.83200001716614,2.04099988937378,2.875,2.42899990081787,2.76699995994568,2.8199999332428,,2.80999994277954,14,12,14,12,13,12,12,"NEUNL","NEUNL","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO","NEUNO",1,1,12,9,25,21,0,0.133243764206027,-0.796659467994717,-0.813541651278556
1242,1161,"EDUC","2030","001","HUMAN RELATIONS","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","EDUC-2030-001","EDUC-2030-001","1161-4559","1161-4559",3.32999992370605,3,1,20,3.53570008277893,4607,"Yes, an Associate's (2 year) degree.",2015,,,,,,,,,,,,,,,,1,3.12199997901917,2.95300006866455,,,,,,,15,9,,,,,,"NEUNO","NEUNO",,,,,,,0,0,15,9,19,24,1,-0.0283392412683316,-0.315394866055117,-0.253009232834153
1082,1158,"ENGL","1200","005","AUTOBIO READING AND WRITING","B+","GRD","Graded",3,9.98999977111816,"Y","BUFFETT","ENGL-1200-005","ENGL-1200-005","1158-4933","1158-4933",3.32999992370605,3,2,16,3.09999990463257,0,"No. He or she never attended college.",2015,3.80723981900452,4.1583850931677,5.08035714285714,3.57001647446458,,,2.833515882,2.615763547,2.385385385,3.278615794,3.675572519,2.647749511,3.465986395,,3.862944162,1,3.33299994468689,2.60599994659424,2.06699991226196,2.06699991226196,,,,,13,9,13,0,,,,"NEUNO","NEUNO","NEUNO","NEUNO",,,,,1,0,13,6,17,19,0,-1.12323720896184,0.0347666092688375,-1.18722993024149
